id,growth
17270,-0.6
17271,0.8
17272,4.9
17273,0.4
17274,2.6
17275,0.4
17276,1.4
17277,0.1
17278,6.8
17279,2.9
17280,1.3
17281,4.4
17282,0.8
17283,-1.4
17284,-0.7
17285,2.2
17286,-0.7
17287,3.6
17288,1.2
17289,2.1
17290,-0.8
17291,2.1
17292,4.5
17293,3.4
17294,-1.9
17295,0.2
17296,2.3
17297,0.2
17298,0.9
17299,-1.0
17300,-0.7
17301,2.3
17302,0.0
17303,4.8
17304,3.1
17305,-0.1
17306,-0.8
17307,2.6
17308,1.9
17309,-0.3
17310,2.6
17311,2.2
17312,-0.2
17313,-0.4
17314,0.5
17315,2.1
17316,3.6
17317,2.5
17318,-0.9
17319,-1.4
17320,5.5
17321,3.9
17322,1.4
17323,2.1
17324,3.8
17325,-0.3
17326,-2.5
17327,0.8
17328,-0.9
17329,7.7
17330,0.6
17331,0.5
17332,-1.3
17333,0.1
17334,2.0
17335,-0.1
17336,1.0
17337,0.1
17338,1.1
17339,0.4
17340,1.4
17341,0.3
17342,0.9
17343,1.8
17344,1.2
17345,1.6
17346,2.9
17347,0.0
17348,4.3
17349,2.9
17350,-1.8
17351,1.5
17352,2.5
17353,2.3
17354,1.7
17355,2.4
17356,3.1
17357,0.3
17358,-0.8
17359,3.3
17360,1.3
17361,0.5
17362,-0.2
17363,3.8
17364,4.4
17365,-1.4
17366,1.9
17367,1.4
17369,-1.4
17371,0.1
17372,-3.8
17373,4.8
17374,1.2
17375,2.9
17376,1.6
17377,-2.3
17378,2.2
17379,-3.0
17380,0.5
17381,1.7
17382,3.0
17383,-1.0
17384,2.0
17385,1.2
17386,3.4
17387,1.9
17388,1.8
17389,5.1
17390,2.6
17391,1.7
17392,2.7
17393,0.8
17394,0.5
17395,-0.4
17396,3.0
17397,0.7
17398,0.9
17400,0.4
17401,-1.7
17402,1.0
17403,1.4
17404,3.6
17405,0.6
17406,1.2
17407,2.2
17408,3.3
17409,1.1
17410,0.2
17411,-0.8
17412,0.1
17413,5.6
17414,-0.7
17415,-0.6
17416,-1.5
17417,1.7
17418,-0.1
17420,0.7
17421,1.8
17422,-1.6
17423,1.5
17424,2.1
17425,3.1
17426,-0.4
17427,1.1
17428,0.3
17429,0.6
17430,1.0
17431,1.1
17432,1.6
17433,0.4
17434,1.2
17435,2.7
17436,0.3
17437,5.7
17438,2.9
17439,3.3
17440,3.3
17441,0.4
17442,3.0
17443,1.9
17444,1.1
17445,-0.4
17446,1.8
17447,5.7
17448,0.0
17449,1.0
17450,0.6
17451,0.8
17452,1.2
17453,1.9
17454,1.7
17455,0.3
17457,1.7
17458,0.7
17459,-0.7
17460,1.9
17461,0.6
17462,1.8
17463,1.7
17464,-1.2
17465,-1.5
17466,4.5
17467,2.2
17468,0.1
17469,-0.2
17470,1.1
17471,-1.2
17472,11.2
17473,-4.8
17474,1.8
17476,-2.6
17477,-2.6
17478,1.6
17479,-0.2
17480,2.6
17481,4.2
17482,2.8
17483,0.8
17484,0.7
17485,1.2
17486,-0.4
18-01,-0.1
18-02,1.0
18-07,1.7
18-08,-0.1
18-09,0.0
18-10,0.3
18-11,0.8
18-12,-0.0
18-14,0.7
18-15,0.6
18-16,-0.1
18-17,1.3
18-19,0.2
18001,1.4
18002,1.2
18003,-0.1
18004,0.9
18005,1.4
18006,0.3
18007,-1.3
18008,2.1
18009,0.7
18010,1.4
18011,-0.9
18012,1.9
18013,-0.5
18014,0.4
18015,-0.6
18016,-1.9
18017,-0.3
18018,1.3
18019,0.6
18020,1.3
18021,-1.6
18022,-0.5
18023,3.1
18024,-1.5
18025,-0.2
18026,-0.0
18027,0.5
18028,1.4
18029,0.8
18030,0.3
18031,0.5
18032,-0.7
18033,-1.3
18034,4.0
18035,2.4
18036,1.1
18037,-0.7
18038,2.5
18039,-0.3
18040,-0.4
18041,-2.8
18042,-0.9
18043,0.7
18044,1.1
18045,3.3
18046,2.1
18047,0.2
18048,0.8
18049,0.2
18050,0.5
18051,-0.4
18052,-0.3
18053,-1.3
18054,0.9
18055,1.1
18056,-0.4
18057,-0.8
18058,-0.7
18059,-1.2
18060,0.0
18061,-0.6
18062,0.0
18063,4.2
18064,-0.5
18065,1.9
18066,0.1
18067,1.4
18068,1.6
18069,0.6
18070,-0.6
18071,3.8
18072,-0.6
18073,0.4
18074,-2.0
18075,-0.5
18076,-0.4
18077,0.4
18078,-0.6
18079,-1.3
18080,2.4
18081,2.6
18082,0.0
18083,-0.4
18084,-1.0
18085,2.5
18086,-1.1
18087,2.0
18088,-0.6
18089,0.3
18090,0.8
18091,1.4
18092,2.5
18093,1.7
18094,0.4
18095,0.7
18096,-0.1
18097,1.9
18098,3.6
18099,1.6
18100,-0.6
18101,0.0
18102,-1.1
18103,-1.0
18104,0.9
18105,1.8
18106,0.4
18107,1.5
18108,-0.5
18109,-0.1
18110,-1.3
18111,-0.8
18112,0.7
18113,2.6
18114,-1.0
18115,-0.0
18116,-1.5
18117,0.9
18118,-0.7
18119,-0.8
18120,0.8
18121,-0.2
18122,5.0
18123,3.2
18124,0.0
18125,-1.2
18126,0.8
18127,-1.4
18128,0.5
18129,2.5
18130,-0.2
18131,1.8
18132,-3.0
18133,-0.1
18134,0.7
18135,2.1
18136,1.6
18137,-1.4
18138,0.2
18139,-0.6
18140,0.0
18141,-0.2
18142,-3.1
18143,0.5
18144,-0.2
18145,-0.0
18146,0.1
18147,-1.0
18148,2.4
18149,-0.5
18150,0.3
18151,2.5
18152,-1.8
18153,-0.8
18154,0.2
18155,-1.2
18156,-2.4
18157,1.9
18158,6.5
18159,0.6
18160,1.2
18161,-3.3
18162,0.9
18163,0.1
18164,-0.1
18165,0.2
18166,0.8
18167,-0.9
18168,-2.9
18169,0.1
18170,-0.7
18171,-0.7
18172,-0.1
18173,2.2
18174,11.5
18175,0.0
18176,0.5
18177,-5.4
18178,-0.7
18179,2.4
18180,1.7
18181,2.6
18182,0.7
18183,4.4
18184,-0.5
18185,-0.8
18186,-0.9
18187,-0.2
18188,-0.9
18189,0.3
18190,2.3
18191,1.7
18192,-1.0
18193,-0.3
18194,-0.5
18195,-2.3
18196,0.6
18197,-1.7
18198,1.1
18199,-1.5
18200,0.9
18201,4.5
18202,1.1
18203,-4.0
18204,0.5
18205,0.7
18206,0.4
18207,-0.3
18208,1.6
18209,2.2
18210,0.6
18211,0.4
18212,1.2
18213,0.7
18214,-2.2
18215,-2.1
18216,0.6
18217,1.5
18218,0.8
18219,3.0
18220,-0.7
18221,1.2
18222,-1.8
18223,1.8
18224,-1.6
18225,-3.3
18226,1.5
18227,-3.5
18228,-0.5
18229,-0.1
18230,-0.6
18231,-0.2
18232,-0.3
18233,-1.3
18234,-0.5
18235,-0.3
18236,1.3
18237,-0.4
18238,-0.7
18239,3.4
18240,-0.0
18241,-2.3
18242,0.6
18243,-0.5
18244,8.3
18245,-0.6
18246,-0.5
18247,0.6
18248,1.2
18249,-0.2
18250,1.1
18251,1.4
18252,-0.2
18253,2.0
18254,0.4
18255,3.8
18256,-1.0
18257,-0.4
18258,-0.3
18259,-2.4
18260,-1.0
18261,0.1
18262,0.2
18263,3.1
18264,-0.8
18265,0.3
18266,0.0
18267,0.3
18268,0.9
18269,-1.0
18270,0.3
18271,1.2
18272,0.6
18273,-0.1
18274,1.5
18275,-0.2
18276,-0.3
18277,-4.2
18278,-1.0
18279,-0.5
18280,0.1
18281,1.0
18282,1.0
18283,0.4
18284,0.3
18285,1.7
18286,-0.5
18287,1.7
18288,0.8
18289,2.9
18290,-0.3
19-01,1.2
19-02,0.1
19-07,0.5
19-08,1.3
19-09,2.0
19-10,1.1
19-11,0.8
19-12,-0.2
19-13,1.7
19-14,-0.2
19-15,-0.1
19-17,-0.2
19-18,-0.2
19-19,1.8
19001,0.1
19002,0.2
19003,-1.6
19004,-0.1
19005,0.9
19006,-0.6
19007,0.6
19008,-0.8
19009,0.6
19010,-0.7
19011,-1.4
19012,0.1
19013,2.4
19014,1.2
19015,0.8
19016,-0.4
19017,-0.6
19018,2.8
19019,-1.5
19020,-1.7
19021,1.1
19022,-1.4
19023,0.8
19024,-2.5
19025,0.3
19026,-2.4
19027,-3.6
19028,-2.5
19029,1.2
19030,2.8
19031,-1.1
19032,-1.3
19033,-1.5
19034,-0.7
19035,2.8
19036,0.3
19037,-2.0
19038,-0.0
19039,1.3
19040,0.0
19041,-0.6
19042,0.7
19043,2.4
19044,3.7
19045,2.6
19046,0.4
19047,0.2
19048,2.1
19049,3.3
19050,2.2
19051,0.3
19052,-2.4
19053,0.5
19054,1.8
19055,1.3
19056,1.0
19057,1.1
19058,-1.0
19059,0.4
19060,-0.5
19061,0.1
19062,-0.6
19063,0.8
19064,0.3
19065,-0.9
19066,1.2
19067,0.0
19068,2.0
19069,-0.9
19070,0.7
19071,-1.3
19072,1.6
19073,0.4
19074,9.4
19075,-0.1
19076,2.2
19077,-1.1
19078,0.1
19079,-1.3
19080,-0.7
19081,-0.1
19082,1.4
19083,5.1
19084,0.1
19085,1.0
19086,-1.6
19087,-2.4
19088,-0.9
19089,0.0
19090,-3.4
19091,0.3
19092,2.5
19093,2.4
19094,-0.3
19095,-1.6
19096,-0.6
19097,-0.7
19098,1.1
19099,-1.8
19100,1.5
19101,-1.2
19102,1.7
19103,-1.7
19104,2.4
19105,1.5
19106,-0.8
19107,-0.7
19108,-1.3
19109,2.7
19110,3.1
19111,2.3
19112,-1.1
19113,0.0
19114,0.3
19115,1.5
19116,3.2
19117,1.7
19118,-0.9
19119,-0.2
19120,-0.5
19121,-0.0
19122,1.1
19123,1.1
19124,-0.2
19125,0.7
19126,-1.6
19127,0.9
19128,2.1
19129,0.4
19130,1.2
19131,-0.6
19132,3.2
19133,0.6
19134,-1.0
19135,4.3
19136,-1.5
19137,0.8
19138,0.8
19139,-1.8
19140,-0.8
19141,0.2
19142,0.9
19143,-0.3
19144,0.3
19145,1.7
19146,0.7
19147,1.8
19148,-1.4
19149,1.1
19150,2.5
19151,2.6
19152,3.3
19153,0.4
19154,0.0
19155,1.0
19156,1.9
19157,0.5
19158,-0.1
19159,0.4
19160,0.0
19161,1.3
19162,1.1
19163,0.0
19164,-0.5
19165,-0.3
19166,1.0
19167,0.7
19168,0.4
19169,0.7
19170,2.6
19171,1.3
19172,0.5
19173,1.0
19174,-3.7
19175,1.4
19176,-0.4
19177,0.5
19178,2.0
19179,2.7
19180,0.3
19181,0.5
19182,0.6
19183,-4.7
19184,-1.7
19185,0.2
19186,2.4
19187,1.8
19188,2.5
19189,1.8
19190,1.4
19191,2.6
19192,-0.8
19193,-1.6
19194,1.8
19195,5.2
19196,2.9
19198,-0.9
19199,-1.0
19200,5.1
19201,1.8
19202,1.0
19203,0.3
19204,2.0
19205,-0.8
19206,-0.9
19207,2.2
19208,-0.4
19209,-0.8
19210,0.0
19211,1.1
19212,-1.1
19213,0.6
19214,1.0
19215,-1.6
19216,-1.0
19217,2.6
19218,0.6
19219,1.7
19220,-1.4
19221,-3.4
19222,-0.4
19223,2.9
19225,7.7
19226,1.9
19227,2.2
19228,0.9
19229,0.9
19230,1.1
19231,0.6
19232,3.9
19233,-0.2
19234,0.7
19235,-1.5
19236,0.3
19237,-0.4
19238,-1.3
19239,-0.5
19240,1.3
19241,2.3
19242,2.0
19243,-0.7
19244,1.7
19245,-0.4
19246,1.5
19247,1.8
19248,0.4
19249,-1.4
19250,-0.9
19251,-1.0
19252,-0.4
19253,-0.3
19254,1.6
19255,-0.6
19256,1.2
19257,-1.1
19258,-0.6
19259,0.5
19260,0.2
19261,0.5
19262,-5.2
19263,1.2
19264,0.8
19265,-0.7
19266,4.9
19268,1.9
19269,0.2
19270,1.2
19271,0.5
19272,-1.7
19273,0.1
19274,2.3
19275,-1.1
19276,-1.5
19277,0.6
19278,1.7
19279,3.4
19280,-0.5
19281,-0.3
19282,3.8
19283,4.8
19284,-1.4
19285,2.2
19286,0.4
19287,0.0
19288,1.1
19289,3.4
21-01,0.8
21-02,1.9
21-04,1.3
21-05,-0.4
21-13,-0.9
21-14,0.6
21-15,1.3
21-16,0.8
21-17,0.2
21-18,0.8
21-19,0.2
21-20,0.9
21-21,1.4
21-22,0.1
21-23,0.9
21001,1.9
21002,1.2
21003,-0.6
21004,-3.3
21005,0.2
21006,-1.8
21007,1.7
21008,-1.7
21009,-0.5
21010,-3.7
21011,3.1
21012,-0.3
21013,1.3
21014,-0.9
21015,0.5
21016,3.8
21017,1.3
21018,3.6
21020,2.9
21021,0.2
21022,0.7
21023,-1.8
21024,-2.6
21025,0.0
21026,0.9
21027,0.0
21028,0.8
21029,-1.1
21030,3.5
21031,4.5
21032,0.1
21033,3.7
21034,1.2
21035,2.6
21036,4.1
21037,-0.7
21038,0.1
21039,-3.4
21040,1.6
21041,3.8
21042,3.4
21043,-0.1
21044,-2.8
21045,-2.1
21046,1.8
21047,-7.0
21048,2.4
21049,-3.0
21050,-4.4
21051,-2.9
21052,3.2
21053,2.6
21054,-0.2
21055,-0.9
21056,0.5
21057,1.9
21058,0.7
21059,-1.2
21060,2.8
21061,-0.3
21062,3.3
21063,1.8
21064,2.4
21065,3.7
21066,-1.7
21067,1.2
21068,0.4
21069,1.2
21070,2.6
21071,0.3
21072,0.4
21073,0.9
21074,2.5
21075,-2.1
21076,0.9
21077,2.2
21078,-2.1
21079,3.4
21080,0.6
21081,1.0
21082,-0.8
21083,-0.6
21084,2.6
21085,-0.6
21086,0.9
21087,0.3
21088,1.3
21089,2.6
21090,0.9
21091,-0.5
21092,-0.8
21093,-1.3
21094,2.6
21095,-1.1
21096,-1.7
21097,0.7
21098,-1.0
21099,0.2
21100,2.9
21101,-2.4
21102,-3.3
21103,-0.8
21104,4.9
21105,2.3
21106,1.0
21107,1.0
21108,-2.9
21109,-0.2
21110,0.4
21111,1.4
21112,1.6
21113,13.6
21114,-2.2
21115,0.4
21116,0.9
21117,-2.6
21118,1.2
21119,0.5
21120,-2.8
21121,4.9
21122,2.6
21123,-0.8
21124,-0.1
21125,0.9
21126,2.6
21127,2.1
21128,-1.3
21129,3.6
21130,7.6
21131,-0.2
21132,1.1
21133,0.3
21134,-0.3
21135,4.0
21136,-5.8
21137,1.0
21138,1.3
21139,-0.4
21140,-2.9
21141,0.0
21142,3.1
21143,-1.2
21144,-0.7
21145,-2.0
21146,1.0
21147,-0.6
21148,2.2
21149,7.4
21150,-3.5
21151,-1.3
21152,-0.7
21153,-0.7
21154,-1.1
21155,4.4
21156,1.8
21157,5.0
21158,2.9
21159,-2.0
21160,2.2
21161,0.0
21162,2.6
21163,-0.7
21164,1.1
21165,4.9
21166,-1.2
21167,2.2
21168,1.2
21169,0.1
21170,3.8
21171,1.9
21172,2.7
21173,6.1
21175,3.5
21176,2.8
21177,0.9
21178,0.7
21179,0.8
21180,-0.8
21181,4.3
21182,1.8
21183,-0.1
21184,-2.4
21185,3.6
21186,-0.0
21187,-1.5
21189,0.5
21190,-0.5
21191,0.2
21192,-0.9
21193,2.8
21194,-1.4
21195,1.1
21196,-0.8
21197,-3.9
21198,0.4
21199,3.9
21200,-0.2
21201,-0.1
21202,0.7
21203,2.6
21204,-2.3
21205,0.9
21207,2.8
21208,1.7
21209,1.9
21210,1.3
21211,-2.9
21212,-0.6
21213,5.2
21214,1.8
21215,2.1
21216,3.9
21217,-0.7
21218,1.9
21219,3.9
21220,0.1
21221,0.4
21222,1.6
21223,0.0
21224,2.1
21225,5.4
21226,0.9
21227,2.9
21228,5.9
21229,-1.6
21230,4.8
21231,0.1
21232,0.6
21233,0.2
21234,-1.2
21235,-5.0
21236,3.0
21237,0.4
21238,0.0
21239,2.0
21240,2.9
21241,1.2
21242,0.2
21243,0.0
21244,-0.3
21245,3.8
21246,1.9
21247,-1.0
21248,2.0
21249,-0.4
21250,-1.1
21251,7.1
21252,0.5
21253,-1.6
21254,-0.8
21255,0.8
21256,0.7
21257,7.6
21258,-1.0
21259,2.4
21260,-6.0
21261,-0.3
21262,-0.6
21263,3.2
21264,0.8
21265,0.0
21266,-2.5
21267,-1.1
21268,2.6
21269,0.9
21270,-0.9
21271,-1.7
21272,1.0
21273,0.2
21274,1.0
21275,-1.9
21276,-2.5
21277,-0.6
21278,0.4
21279,-4.8
21280,-0.5
21281,3.6
21282,5.0
21283,-1.8
21284,-0.2
21285,1.6
21286,5.3
21287,0.1
21288,-0.5
21289,1.8
21290,0.5
21291,0.6
21292,0.3
21293,-1.2
21294,0.4
21295,-0.3
21296,2.2
21297,1.5
21298,-0.8
21299,-1.4
21300,-0.7
21301,2.3
21302,0.3
21303,2.4
21304,0.2
21305,1.5
21306,2.5
21307,1.0
21308,2.4
21309,6.9
21310,-1.5
21311,4.8
21312,0.5
21313,-3.4
21314,-0.8
21315,1.7
21316,1.4
21317,2.6
21318,-2.4
21319,-0.1
21320,3.9
21321,1.1
21322,1.2
21323,2.5
21324,1.6
21325,-0.4
21326,2.5
21327,1.8
21328,2.7
21329,-6.2
21330,-1.0
21331,-0.8
21332,2.1
21333,1.3
21334,-0.6
21335,-0.2
21336,-2.7
21337,1.8
21338,-1.9
21339,1.3
21340,1.2
21341,1.8
21342,1.0
21343,1.7
21344,0.6
21345,-0.5
21346,-1.6
21347,2.4
21348,1.6
21349,2.4
21350,-1.1
21351,0.0
21352,-0.8
21353,-0.7
21354,-1.7
21355,-0.6
21356,2.4
21357,-1.2
21358,-0.2
21359,-0.4
21360,7.2
21361,0.2
21362,1.8
21363,1.8
21364,2.0
21365,-2.3
21366,0.8
21367,5.2
21368,-0.5
21369,3.2
21370,1.2
21371,1.1
21372,-3.0
21373,0.9
21374,1.8
21375,0.3
21376,14.0
21377,5.4
21378,-1.3
21379,2.7
21380,2.0
21381,2.5
21382,0.0
21383,2.2
21384,-2.7
21385,-0.4
21386,3.1
21387,1.1
21388,1.4
21389,-0.7
21390,0.1
21391,2.6
21392,2.7
21393,-0.8
21394,-1.8
21395,0.9
21396,-2.1
21397,1.6
21398,2.9
21399,0.5
21400,1.3
21401,4.5
21402,1.9
21403,2.2
21404,0.6
21405,2.5
21406,2.8
21407,-0.3
21408,1.0
21409,-0.2
21410,0.5
21411,2.3
21412,-0.8
21413,0.1
21414,2.8
21415,-2.7
21416,1.7
21417,0.0
21418,2.1
21419,3.2
21420,-0.3
21421,-0.7
21422,2.9
21423,0.2
21424,0.8
21425,-0.5
21426,-0.7
21427,2.4
21428,-2.0
21429,0.5
21430,2.3
21431,1.9
21432,-1.6
21433,0.2
21434,0.0
21435,-0.2
21436,7.6
21437,3.0
21438,1.4
21439,0.8
21440,-0.1
21441,-0.1
21442,-0.2
21444,-0.7
21445,0.2
21446,-0.9
21447,-1.4
21448,-1.3
21449,2.2
21450,-3.4
21451,-2.2
21452,-1.0
21454,-2.1
21455,-2.2
21456,1.9
21457,-1.4
21458,2.4
21459,-0.5
21460,-1.6
21461,0.2
21462,-1.2
21463,1.2
21464,0.6
21465,1.4
21466,1.1
21467,0.3
21468,1.4
21469,1.0
21470,5.2
21471,-4.6
21472,-1.9
21473,1.5
21474,-0.5
21475,0.1
21476,0.3
21477,2.0
21478,0.6
21479,-3.4
21480,-1.1
21481,-0.2
21482,0.9
21483,1.6
21484,0.0
21485,-0.9
21486,0.2
21487,1.5
21488,0.0
21489,-3.6
21490,-1.0
21491,1.3
21492,-0.9
21493,2.5
21494,-2.5
21495,1.9
21496,-0.7
21497,0.7
21498,1.9
21499,2.3
21500,1.5
21501,1.1
21502,0.2
21503,0.5
21504,1.0
21505,0.4
21506,8.0
21507,8.7
21508,0.6
21510,0.2
21511,-0.9
21512,-2.1
21513,-1.0
21514,-2.9
21515,0.2
21516,-1.9
21517,1.9
21518,-0.2
21519,-1.0
21520,1.1
21521,-0.5
21522,-0.1
21523,7.6
21524,1.3
21525,-0.5
21526,2.8
21527,0.6
21528,3.0
21529,4.4
21530,0.3
21531,-1.6
21532,0.5
21533,-1.6
21534,0.7
21535,2.2
21536,0.2
21537,1.5
21538,0.8
21539,6.8
21540,2.7
21541,-1.5
21542,5.7
21543,0.8
21544,-4.0
21545,1.2
21546,0.9
21547,0.2
21548,-2.2
21549,-2.2
21550,0.8
21552,2.0
21553,2.6
21554,-0.6
21555,1.3
21556,3.6
21557,-1.2
21558,1.2
21559,2.0
21560,1.9
21561,0.7
21562,2.5
21563,4.3
21564,-2.2
21565,0.6
21566,0.2
21567,0.0
21568,-1.0
21569,-1.5
21570,0.2
21571,8.3
21572,1.4
21573,-0.3
21574,3.2
21575,1.7
21576,2.7
21577,2.9
21578,3.4
21579,-1.2
21580,-1.3
21581,0.5
21582,0.5
21583,2.1
21584,-0.8
21585,-0.1
21586,3.6
21587,1.6
21588,0.0
21589,-2.2
21590,-0.4
21591,0.0
21592,-1.1
21593,0.3
21594,-2.1
21595,-1.9
21596,1.7
21597,-1.6
21598,-0.1
21599,1.3
21600,1.8
21601,-2.1
21602,3.2
21603,-0.3
21604,1.7
21605,-1.1
21606,1.7
21607,-0.3
21608,-1.0
21609,0.2
21610,2.9
21611,0.6
21612,3.0
21613,1.9
21614,0.6
21615,2.0
21616,-0.7
21617,-1.0
21618,3.3
21619,1.1
21620,0.6
21621,-0.9
21622,-1.2
21623,-0.3
21624,2.4
21625,0.0
21626,2.9
21627,-0.2
21628,-3.7
21629,1.3
21630,1.8
21631,-1.9
21632,1.6
21633,-1.0
21634,1.3
21635,-0.5
21636,0.2
21637,2.7
21638,1.6
21639,4.1
21640,3.8
21641,2.3
21642,-1.1
21643,8.3
21644,-0.1
21645,0.0
21646,-0.7
21647,1.7
21648,1.2
21649,-2.2
21650,2.4
21651,0.2
21652,0.3
21653,-2.3
21655,-4.2
21656,-1.3
21657,0.3
21658,1.0
21659,2.7
21660,5.0
21661,0.9
21662,0.0
21663,-1.0
21664,0.7
21665,0.9
21666,-0.5
21667,1.5
21669,8.8
21670,-0.2
21671,0.4
21672,-4.2
21673,4.3
21674,0.2
21675,-5.7
21676,-0.8
21677,3.3
21678,-0.7
21679,2.6
21680,0.0
21681,-1.7
21682,0.3
21683,-1.2
21684,3.9
21685,-3.0
21686,0.7
21687,-1.8
21688,-1.6
21689,1.6
21690,1.9
21691,1.6
21692,0.8
21693,-4.5
21694,1.3
21695,0.5
21696,-1.1
21698,0.1
21699,0.7
21700,1.2
21701,0.5
21702,-0.5
21703,0.9
21704,-4.7
21705,-3.5
21706,1.4
21707,-1.4
21708,1.8
21709,-1.7
21710,-0.3
21711,0.5
21712,-1.0
21713,1.4
21714,-2.7
21715,-0.8
21716,-2.8
21717,-1.8
22-01,1.3
22-02,0.7
22-03,0.4
22-06,0.5
22-08,1.1
22-09,-0.6
22-10,0.1
22-11,1.1
22-13,0.1
22-14,0.4
22-15,1.9
22-16,1.2
22-17,1.3
22-19,1.6
22-20,0.2
22-22,1.5
22-23,-0.2
22-27,0.2
22001,3.3
22002,1.8
22003,0.8
22004,1.0
22005,0.7
22006,2.5
22007,1.7
22008,1.6
22009,-1.7
22011,2.1
22012,1.2
22013,0.0
22014,1.9
22015,1.4
22016,-1.6
22018,-0.1
22019,3.7
22020,1.4
22021,2.9
22023,-0.9
22024,-2.3
22025,-0.7
22026,1.7
22027,-2.5
22028,2.0
22029,-0.2
22030,1.1
22031,-0.8
22032,1.4
22033,0.0
22034,1.1
22035,0.6
22036,-2.3
22037,0.6
22038,0.2
22039,-1.4
22040,2.1
22041,-0.2
22042,2.2
22043,0.3
22044,1.9
22045,3.3
22046,-0.2
22047,-1.4
22048,1.5
22049,0.8
22050,-0.6
22051,3.9
22052,1.3
22053,1.7
22054,0.7
22055,0.6
22056,1.6
22057,2.3
22058,-0.5
22059,1.9
22060,2.3
22061,0.2
22062,-1.1
22063,1.6
22064,-1.1
22065,1.1
22066,2.8
22067,0.5
22068,1.0
22069,2.6
22070,-1.1
22071,1.3
22072,1.2
22073,-0.5
22074,-0.5
22075,1.2
22076,1.2
22077,2.2
22078,-0.5
22079,1.4
22080,0.3
22081,0.1
22082,-0.5
22083,0.4
22084,2.7
22085,-1.8
22086,2.9
22087,-0.3
22088,0.4
22090,1.1
22091,2.0
22092,-0.1
22093,1.8
22094,2.0
22095,-1.8
22096,2.2
22097,2.9
22098,1.7
22099,1.6
22100,-0.1
22101,-0.2
22102,-2.7
22103,0.0
22104,0.4
22105,2.3
22106,1.0
22107,-0.7
22108,1.2
22109,-0.5
22110,3.6
22111,1.1
22112,2.0
22113,-0.4
22114,-0.5
22115,-0.8
22116,4.0
22117,2.7
22118,2.6
22119,0.5
22121,0.7
22122,0.3
22123,1.1
22124,-1.7
22126,3.2
22127,0.0
22128,-2.4
22129,-4.2
22131,-0.7
22132,-0.2
22133,-0.2
22134,1.1
22135,0.9
22136,0.1
22137,0.9
22138,-0.3
22139,0.0
22140,2.7
22141,4.2
22143,1.1
22144,0.3
22145,2.6
22146,0.2
22147,-0.2
22148,0.4
22149,-1.2
22150,2.9
22151,2.5
22152,2.2
22153,-0.1
22154,1.9
22155,0.9
22156,0.8
22157,1.8
22158,0.2
22160,1.1
22161,0.1
22162,-1.2
22163,-0.2
22164,1.0
22165,2.0
22166,0.1
22167,-0.7
22168,0.1
22169,1.9
22170,3.4
22171,2.1
22172,0.7
22173,3.8
22174,0.3
22175,0.9
22176,1.6
22177,3.0
22178,0.2
22179,0.7
22180,1.7
22181,-0.0
22182,0.7
22183,1.5
22184,-0.1
22185,0.3
22186,0.5
22187,1.0
22188,-0.3
22189,-1.4
22190,-0.0
22191,0.3
22192,-0.4
22193,0.2
22194,-0.2
22195,-0.4
22196,-1.3
22197,0.5
22198,0.0
22199,1.3
22200,-2.1
22201,1.6
22202,0.2
22203,0.6
22204,1.0
22205,0.3
22206,2.0
22207,-0.5
22208,1.7
22209,2.4
22210,-0.8
22211,4.2
22212,-0.3
22213,1.7
22214,-0.2
22215,0.9
22216,0.7
22217,-1.5
22218,-1.0
22219,1.1
22220,-1.0
22221,-1.6
22222,0.0
22223,0.6
22224,0.5
22225,1.5
22226,-0.1
22227,0.1
22228,0.3
22229,-0.6
22231,-0.7
22232,0.6
22233,0.8
22234,1.1
22235,1.7
22236,2.7
22237,2.3
22238,0.5
22239,3.2
22240,2.6
22241,-0.2
22242,1.2
22243,2.4
22244,0.8
22245,0.1
22246,1.9
22247,0.5
22248,0.0
22249,0.8
22250,-1.8
22251,1.3
22253,2.7
22254,0.7
22255,0.8
22256,1.1
22257,1.1
22258,1.8
22259,1.5
22260,0.4
22261,0.5
22262,-0.1
22263,1.0
22264,-2.2
22265,0.6
22266,-0.8
22267,1.4
22268,3.3
22269,-0.7
22271,2.3
22272,1.7
22273,2.1
22274,-0.2
22275,0.0
22276,4.8
22277,1.0
22278,-0.1
22279,-0.3
22280,-0.5
22281,0.7
22282,0.2
22283,1.0
22284,0.3
22285,-3.1
22286,1.0
22287,0.6
22288,-1.3
22289,-0.1
22290,0.4
22291,2.4
22292,-0.4
22293,-0.7
22294,-1.3
22295,0.2
22296,1.4
22297,0.9
22298,0.0
22299,1.6
22300,1.8
22302,0.7
22303,0.2
22304,1.5
22305,2.0
22306,2.5
22307,1.5
22308,0.4
22309,0.2
22310,3.8
22311,0.3
22312,-0.7
22313,-1.2
22314,-1.4
22315,3.0
22316,-0.9
22317,-0.2
22318,2.2
22319,-0.3
22320,1.9
22321,-1.2
22322,1.9
22323,0.9
22324,-0.6
22325,-0.0
22326,4.4
22327,0.8
22328,0.4
22330,-0.8
22331,0.7
22332,3.2
22333,1.6
22334,-4.2
22335,-1.0
22337,0.6
22338,1.9
22339,3.0
22340,1.1
22341,0.8
22342,1.5
22343,-0.4
22344,0.1
22345,2.8
22346,0.3
22347,0.7
22348,2.0
22349,0.4
22350,0.8
22351,1.0
22352,1.7
22353,0.4
22354,0.6
22356,1.1
22357,1.6
22358,2.3
22359,0.8
